9.996884912607562068e-01
9.999951127551142127e-01
9.999769449534734456e-01
9.999878881322394886e-01
9.999403968612838867e-01
9.998218280505757338e-01
9.999329597495010269e-01
9.999299849047880162e-01
9.999639831300806136e-01
