9.998265178928885666e-01
9.999835471808093956e-01
9.999955230423971386e-01
9.999768317444051036e-01
9.999574689027727059e-01
9.995667424279817137e-01
9.999115800873431548e-01
9.999330694838369782e-01
9.999462765087654414e-01
