9.345540537783927348e-01
2.825636064297443739e-01
2.780211247972855793e-01
8.697883907960004546e-01
9.097256810694481777e-01
9.782565412585463305e-01
9.177366191484804814e-01
9.058814379889369439e-01
2.912076552103980420e-01
