9.161951183648213703e-01
9.982915891790448137e-01
9.087481258478307122e-01
9.988050686254177357e-01
8.857744625730537003e-01
7.162493242852723263e-01
8.779726135795711262e-01
9.274760482502812931e-01
9.035717898025723560e-01
