8.561352693368071698e-01
9.931058218428270301e-01
8.988345335923861867e-01
9.948072041782375363e-01
7.912469101697905405e-01
6.097821892982074887e-01
7.918324199658782758e-01
8.664006917786182260e-01
8.589649969913757399e-01
