7.670839456191153038e-01
9.976275659142659347e-01
8.242044981097434997e-01
9.911071047395527689e-01
7.855551707953368767e-01
5.301025035280796383e-01
7.767390800772968618e-01
8.171870422550234769e-01
8.333817030982164642e-01
