5.018905531864970015e-01
2.592980877336806267e-01
3.525013419387854063e-01
5.858623095571655615e-01
7.877938687705003939e-01
2.605960848958979725e-01
4.322557350014945565e-01
4.909581408343480224e-01
4.858080916542475425e-01
