4.999382603618984233e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
4.999982999931893435e-01
4.999742846046071887e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
