6.468780088857986055e-01
6.968213594247583131e-01
7.094383116775957454e-01
6.275362214377757653e-01
8.192730795662721555e-01
8.325996662351434763e-01
7.023877568378772418e-01
6.839839553462743194e-01
6.401412294083157484e-01
